RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,0.22700622522666328,0.2523229731092515,0.2749839195432358,0.2870801518885332,0.28467379937777165,0.2691772258725187,0.2463549198318683,0.22591108255065398,0.20896486991197685,0.19467850120420557,0.18115673576639194,0.17898667344220712,0.18925436789879044,0.21226510752295805,0.2344303443397561,0.2506440610846407,0.2542416149016362,0.24659760935440436,0.2332914692652546,0.22118667464364272,0.21226277900851434,0.20287206395288804,0.19221243848363156,0.1931162506093195,0.211852388796783,0.2440135850608439,0.25923975110172726,0.26608157935454496,0.27410064761669417,0.297728822693974,0.3215760931802844,0.33779370230606376,0.348054038555112,0.3477781753609058,0.3414975948272201,0.34193531104605523,0.3676027480927551,0.4196437074067494,0.4784611999791888,0.5260576179404118,0.5470433661925987,0.540482490762929,0.511613252633679,0.4778281889620981,0.45225454539949733,0.4368037847242829,0.4265998347494386,0.4361126382410874,0.4720988393918157,0.5265343233958609,0.5670340602665771,0.572673371923244,0.5352798452187475,0.4653586497658419,0.38874806592261474,0.32985383686711217,0.29367920038820444,0.26603452059237304,0.24038130398579857,0.23181904096256342,0.25065265735235615,0.29430024392757775,0.34125573364948564,0.37783084057656807,0.39263251217017386,0.38735725542428817,0.3654058072510041,0.3415344094703527,0.31707607393017134,0.29206762476818193,0.2670083362024513,0.2578080386746091
394913,1,"New York, NY",msa,NY,0.20275469128254786,0.2082007012007592,0.21777564255357,0.23635331990759692,0.246050844221223,0.2538380086144206,0.24111393924992738,0.22811598907489983,0.20936321192364973,0.20110714545886813,0.1902849528904379,0.18520271818758438,0.18191183695315058,0.186098327232999,0.20132334091916046,0.21307344183791996,0.2242768246809026,0.2235391747508796,0.2140517188384988,0.20465890247617882,0.1945325236860517,0.19425683871052932,0.18918658752608178,0.18718427617342392,0.19148472224364746,0.21427823846957694,0.23271326914985366,0.2424936872105767,0.2507597651459246,0.2857409366126727,0.328751500164805,0.3632622822267322,0.3782974956678995,0.3861812107594708,0.3826699791801955,0.36983245349315164,0.36016508501359784,0.371243226363408,0.40760736551995325,0.45386033096164197,0.4906411049858506,0.5075018156975165,0.49903824010121606,0.477262109558869,0.45345414220392866,0.4396109203092065,0.4290420639224977,0.4208514016610232,0.4250403351465393,0.4590852371328901,0.5046960077367285,0.5496334776741985,0.5639289455550144,0.5552455067385648,0.5181603955519595,0.47009310352962946,0.42946894810785646,0.3975296914709115,0.36661179151760964,0.3355030815749773,0.3338755400036047,0.3657265005022929,0.42121109460346173,0.47783081024626833,0.5221826554103072,0.5446336171615225,0.5429295201044866,0.5260015088103661,0.5109409520728746,0.4959157683689932,0.47942405495574647,0.45428458596217064
753899,2,"Los Angeles, CA",msa,CA,0.40003456142718913,0.43249349632176176,0.4536415982012798,0.4553544542595212,0.44308717556831584,0.42002504805011914,0.39044155214451554,0.361021794968757,0.3358412055989696,0.31540585686818884,0.29341376498918176,0.28365517003285334,0.2890536686996041,0.31530455585525125,0.3368634772231119,0.35317530621946,0.3542975609285795,0.35338350358063964,0.3467684994483014,0.34520902126638847,0.3469918370797808,0.3477448844951098,0.3398268608601846,0.34951835244497703,0.3838261579038554,0.4290776556241655,0.42268778116682887,0.3918775092373154,0.37887236886822556,0.4072404384450284,0.451561590024023,0.48103307324589784,0.5051677231905666,0.5146662859965425,0.5152254040026839,0.5189872886993033,0.5470573876847149,0.5966876631280799,0.6417755026593822,0.6724769098246703,0.6870730831100195,0.6849997860864835,0.6694624340855718,0.6517624562565417,0.6450100952074166,0.6436589941934844,0.6401947704209435,0.6565922959933969,0.6918323991243144,0.7321695029675784,0.7488976507711537,0.7288661037806934,0.6653295559936712,0.5678383473802197,0.4698379487352655,0.4025361658126548,0.3665104068032429,0.33523856661420526,0.3076491296455961,0.30913535310087037,0.34759722990035247,0.415462076362612,0.4796241889505117,0.528916848336059,0.5615797542748355,0.5716747144576,0.5613133014063568,0.5377604083740307,0.5094624795160656,0.4801555905322646,0.44608264380600016,0.44758401188039904
394463,3,"Chicago, IL",msa,IL,0.16691003612721622,0.18632303825023558,0.20745955987600948,0.2196761124444484,0.21776356797080285,0.20710476318005874,0.1912394233683797,0.1784477956500121,0.1649996928229015,0.15421498594685368,0.1439214536752994,0.14277997335590265,0.15556370756481885,0.1753104565888239,0.19545266444329548,0.2023544816359463,0.20522035414400405,0.19785126125357533,0.1893557127417095,0.1789280418182427,0.16819058185556365,0.15766460633369608,0.14733857796264152,0.14563918195120587,0.1563280578772054,0.17435980017145367,0.1845354001275502,0.18967921855104877,0.20119942630263624,0.22285212105921157,0.24459670301353462,0.25772728435487435,0.26460641561333903,0.2651495016325618,0.26048118359399036,0.2635598796656629,0.28668494949027107,0.33898302444989453,0.40554447473248323,0.4609886121201461,0.4849917594705894,0.473682324702742,0.4362171899591502,0.39557347767871526,0.3626883885854113,0.3474373162876045,0.33019715786248893,0.342621960363456,0.3862267214172445,0.46408475708510105,0.5290167365421845,0.5599328680735094,0.5445054316157544,0.48614046767108704,0.40869418427866583,0.3429895937369439,0.3054304966727475,0.2789309582799501,0.2603570044814283,0.2603776552592794,0.29815008543731497,0.3653987189135759,0.4332532655394696,0.4843065282089829,0.5034327014591972,0.4977420590445343,0.4724763591822208,0.4393745802741566,0.4020993945323698,0.3616956375314731,0.33090262657510167,0.32495004885376294
394514,4,"Dallas, TX",msa,TX,0.27296049736275746,0.30777792870464693,0.3313373101583655,0.3367735662613782,0.3232207228612809,0.29314985392852316,0.26237083332584027,0.2341486065883105,0.21645426977451931,0.200192940036816,0.18579358060232345,0.1847012126983416,0.19418206883192957,0.2168082219501898,0.2302039275327361,0.2378540841174387,0.2342050014639284,0.22528045545934874,0.21027690107917177,0.19871117074455732,0.1888732981001613,0.18319645125687511,0.1735339395586423,0.1796379930104104,0.19719198790013615,0.22384776038639156,0.23326686610891464,0.24399733879066066,0.2562492490805731,0.28354849827809553,0.30340217962949567,0.31788640926337414,0.330553366845128,0.3389209300582727,0.34840273922603315,0.3815132984715561,0.44223010176259175,,0.612287262516159,0.6706925835459295,0.6859782872543726,0.6710994601249017,0.628576968602143,0.5827145799109424,0.5515904674796793,0.5437729004054872,0.5481754128244128,0.5739680833181703,0.6274311605961653,0.6929798728072081,0.7327400496144311,0.7229529562778815,0.6566233702234862,0.541099792158226,0.4115299366748754,0.31189681563036703,0.2551068620177129,0.22058417449087842,0.19072184917290422,0.18544330182256896,0.21615517710377616,0.2773428381842729,0.3310281102911103,0.3570234727688922,0.35068811890469637,0.3195114945274274,0.2801544944098771,0.248300119539639,0.22541167834119688,0.20668842700352008,0.18595160488012974,0.18922104375277315
394692,5,"Houston, TX",msa,TX,0.14009400107423423,0.15755674733440572,0.17138344604778588,0.17750776830328976,0.17232373804589982,0.16414711373101487,0.15173872126870022,0.1417752906001567,0.1359155085844098,0.13244476872248526,0.1312594668884882,0.13404989551481886,0.1356064197761487,0.14629367847116428,0.15250613836175345,0.16201636189077978,0.16058387306418664,0.15098260536420763,0.1427388853041015,0.1335626637994696,0.13627150040073766,0.13012700653987103,0.1274527030067588,0.12471095433643913,0.13382308528231315,0.15006529478021702,0.1561567573905908,0.16074063996528923,0.16741744010046689,0.1808923264102625,0.18976621722064593,0.19461784989929576,0.20256967614670227,0.20797686906824456,0.2121974431062482,0.21922942877964488,0.2502460813057521,,,,,0.4621891686050647,0.42587882325498994,0.38590042556135723,0.35891111099234735,0.3487696074258168,0.352075694793719,0.37025966794912835,0.41110976942443483,0.46290814917039613,0.5084893296519875,0.5195636303422203,0.4870002878265683,0.41264736074930647,0.31954464486073486,0.24481950811168082,0.19742993848977186,0.17713369660841902,0.15698789947965822,0.15443712256661377,0.16676690466843921,0.2009874270566412,0.2318184184586345,0.2531849279627297,,,0.21347162083358281,0.18893466888618082,0.16768879880467735,0.1549336648410552,0.14157158459540956,0.13791003166317248
395209,6,"Washington, DC",msa,VA,0.26000333739354065,0.3093771247091542,0.33104765631504224,0.3466217469669785,0.3247219780627194,0.3002251399144244,0.2732335834273875,0.2628562019893091,0.2521528156808306,0.2436264141160588,0.2281943153506267,0.23762474568989958,0.2659676873563563,0.31312055067563815,0.34067664320213575,0.34891888320920234,0.3305210757151251,0.3084279369019773,0.2866872962495777,0.2785099702577664,0.27353713745464825,0.2718714417758815,0.25510648606662295,0.2685499571670777,0.3114406337884881,0.37190353316458613,0.377145511414461,0.36779074902693054,0.36779782851648585,0.4004952897853757,0.43290701872775833,0.4584017708342258,0.4760732830050666,0.47190057563103843,0.4580369618285182,0.4656517463497127,0.5075062294140905,0.5648907098209986,0.6179228160537621,0.6379422448934425,0.6261374495817256,0.5792827304817155,0.5278955549719767,0.48478966464829193,0.45669211926655384,0.4410194605373277,0.4353370893037267,0.4754012791569699,0.5471050346472343,0.6276313442577882,0.6629117590726696,0.6394556700170887,0.5726110365492365,0.4750999352533308,0.398582314678775,0.35015612044131883,0.3271202864139175,0.29870602264806445,0.2719336597196989,0.29034128699595446,0.354046202130413,0.4441931039099214,0.5122025611473938,0.5435093449740862,0.5437763900529443,0.5202744679651274,0.48916981468991266,0.460553922980506,0.42490334843985794,0.38570972712244805,0.3500473680935645,0.3740928241464956
394974,7,"Philadelphia, PA",msa,PA,0.19197485348707718,0.20180618327926803,0.2160433193609058,0.22022544248088616,0.22647495652220015,0.22136322062513633,0.21046171221376622,0.19793637552864,0.18664651673585073,0.17695482453141906,0.16932873109710525,0.16152943586311597,0.16669401362506434,0.18150556029586443,0.21254309213155245,0.23334578278811133,0.24594065391099076,0.23521430910813654,0.2200552200792573,0.20644145244361675,0.2033136336120173,0.1983799410369856,0.18871117268856064,0.18737734392276692,0.20451842336019802,0.2370096010248556,0.2567488649171491,0.2595467283470942,0.26728324176723767,0.29422772112659024,0.3326536630801823,0.3578334144572777,0.37381214666852086,0.3732548902612444,0.3661222068443252,0.3551767807940487,0.37343553119108347,0.41083816060976996,0.46443873777770284,0.5075526914402279,0.5369357280516999,0.5351275825843639,0.5098240639339356,0.474703008533498,0.44910268446626844,0.436272252037341,0.42945320508520957,0.4283626967815992,0.4476084005296182,0.4955722429404288,0.5485965350010177,0.5836746009679844,0.5751760625464891,0.5401502597541744,0.48012024892971605,0.435924114510213,0.39726164720812934,0.36554488603931334,0.3262663045832291,0.312437954656412,0.33582858219005884,0.3918490412631834,0.4449609080545913,0.48812752019453476,0.5099988303941515,0.516766807216536,0.5006055880201021,0.476470495500168,0.453445334607856,0.4182746564151627,0.38452386848616404,0.36127626719679445
394856,8,"Miami, FL",msa,FL,0.0766858971210546,0.08124526892731172,0.08400096665079738,0.08749644313129545,0.08627258295867506,0.08472892073086297,0.08455729376576349,0.08062292844932083,0.07777796385417406,0.07424565990298264,0.07205277625484126,0.0702723960039695,0.06722481826159493,0.06993728632896401,0.07206605024515923,0.0780269599062038,0.08010194609627043,0.08223187368694664,0.08003051032760576,0.07998718205290194,0.07982032570589136,0.07998126832607311,0.0767125433841696,0.0727333352013043,0.07542535344936362,0.08099615248486708,0.08413490052547694,0.08508010082146845,0.0900578322400946,0.10000688081473559,0.11415235867663913,0.1261951966058942,0.13658671098438988,0.1379828343783733,0.13503978976484596,0.1306792232777633,0.13876817280281717,0.15711301269328437,0.18889375241435577,0.22237078165204618,0.2544833292336001,0.2696371471822205,0.26902579935093024,0.2599555906717132,0.25491117959658843,0.26079791204785113,0.2621222672585075,0.2759270316480302,0.30353865837536836,0.3486726083058054,0.38764688625031346,0.3975472590769746,0.37857246971679953,0.32566523925413243,0.2664529036800545,0.21388009339363245,0.17927457937562466,0.15316762964197528,0.12942909441523823,0.12000861640058567,0.12056866465309816,0.13461348790026986,0.14656993677507532,0.1613445122317244,0.17394370534061857,0.18034120534043985,0.18227473773823943,0.17268212543125674,0.15935757206699283,0.13773550298095258,0.11743054445828738,0.10783268400895664
394347,9,"Atlanta, GA",msa,GA,0.18923424358109556,0.22421599429365302,0.25042590203183474,0.2628304044742547,0.256675326311209,0.23748373563769318,0.21863902992000825,0.20129145920492827,0.18714778030548174,0.17521534990410456,0.1646606958877174,0.16719763329304568,0.1735070930711741,0.19070711073026836,0.20470880489547774,0.21505703247939145,0.21525678738570486,0.20698218822025516,0.19559198871044667,0.18453121868790065,0.1738838268980372,0.16655895069592294,0.1585704556340684,0.16045767289752907,0.17568382028145915,0.20487667977184887,0.2285747053719149,0.23291291918509893,0.23865434988333944,0.24981068916352497,0.2770684705520039,0.2965035738978794,0.3100375613558021,0.3245733345418137,0.3304588014024556,0.3501972810969655,0.38638980357899055,0.4519456102127939,0.5176251011296248,0.5611011304163135,0.578635424781539,0.5738777879085073,0.5533735489458883,0.527130367850051,0.5144908224641722,0.5094900029368713,0.5007138778785837,0.5066685462671409,0.5367051084923458,0.5912361332556099,0.6297189097158892,0.6313546734228015,0.588238677639923,0.49381319921200834,0.39031776355855397,0.3063639097432496,0.2560201284059968,0.22464953497632664,0.1989766749345828,0.20005496506343434,0.22751573119003923,0.28257347804259797,0.3342385747402488,0.36846489136345983,0.37297399559741856,0.35677523302069175,0.32497966065134903,0.3006800950458164,0.27361166460775277,0.25106524428828797,0.22497746602567903,0.22093651755425983
