RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,267959.0,267463.0,267032.0,267256.0,266158.0,257879.0,249441.0,240338.0,238890.0,231609.0,225046.0,217422.0,214292.0,217723.0,222921.0,229925.0,232817.0,233109.0,231139.0,230883.0,238064.0,242230.0,243451.0,241528.0,239934.0,242002.0,240609.0,247878.0,250938.0,252300.0,245853.0,241834.0,243671.0,241239.0,237880.0,231202.0,234950.0,241422.0,246554.0,247333.0,244271.0,238401.0,231773.0,228389.0,228194.0,227817.0,224881.0,223932.0,230463.0,241511.0,252209.0,257390.0,258061.0,253146.0,249452.0,250931.0,262872.0,261508.0,255296.0,244717.0,252263.0,262663.0,272511.0,275698.0,275414.0,271096.0,267188.0,264644.0,266590.0,266395.0,264949.0,262468.0,266006.0,273526.0,280062.0,283471.0,283023.0,279623.0,276164.0,276215.0,278243.0,280027.0,277934.0,277234.0,284538.0,291669.0,298542.0,296579.0,293548.0,288038.0,284291.0,284941.0,289584.0,289244.0,284546.0,279607.0,281130.0,287350.0,293039.0,296908.0,299022.0,294615.0,291389.0,289452.0,291370.0,292358.0,290025.0,291051.0,294923.0,304132.0,312348.0,315980.0,314361.0,309966.0,307255.0,307906.0,309003.0,311436.0,311532.0,313471.0,315439.0,319930.0,325439.0,327398.0,326804.0,321285.0,318452.0,314889.0,314142.0,312139.0,310446.0,310939.0,315568.0,324474.0,331996.0,335911.0,333716.0,328572.0,324678.0,325604.0,332199.0,335354.0,335422.0,336192.0,335162.0,334258.0,334256.0,344397.0,358982.0,369706.0,376158.0,380320.0,382787.0,382027.0,383874.0,392007.0,407625.0,422581.0,433991.0,436245.0,434476.0,427994.0,426495.0,430618.0,439171.0,440720.0,441820.0,447997.0,466453.0,479738.0,484244.0,472976.0,462796.0,449697.0,443304.0,435096.0,428635.0,424827.0,424261.0,433787.0,447183.0,460793.0,468773.0,471004.0,473725.0,468172.0,463136.0,454380.0,450936.0,449873.0,454023.0
394913,1,"New York, NY",msa,NY,587887.0,583921.0,584635.0,564401.0,585853.0,582796.0,566560.0,523463.0,499644.0,501387.0,495926.0,508504.0,482679.0,475144.0,458932.0,471223.0,481900.0,485181.0,479686.0,489155.0,486164.0,499581.0,499488.0,508972.0,514373.0,511801.0,506480.0,509344.0,522890.0,470832.0,458980.0,443856.0,500855.0,513622.0,514460.0,512652.0,523297.0,527291.0,535796.0,532423.0,537484.0,538124.0,512303.0,483929.0,469238.0,483318.0,491170.0,492201.0,485984.0,505698.0,518118.0,529707.0,525215.0,517626.0,500954.0,503878.0,503622.0,520364.0,501592.0,499745.0,486179.0,501396.0,508961.0,523018.0,534099.0,537972.0,531269.0,516419.0,518164.0,531104.0,538875.0,536479.0,524061.0,530759.0,535688.0,546680.0,551423.0,549186.0,533322.0,516693.0,507549.0,540901.0,548853.0,554686.0,529475.0,530520.0,543005.0,549668.0,552934.0,546330.0,544031.0,538084.0,536128.0,530067.0,532337.0,534026.0,533978.0,532971.0,538442.0,546865.0,548466.0,536367.0,526844.0,514776.0,505563.0,515651.0,526898.0,533076.0,534707.0,536793.0,551940.0,554165.0,553264.0,546307.0,526761.0,521181.0,518454.0,534642.0,539708.0,545001.0,545564.0,549993.0,552548.0,558854.0,559405.0,555210.0,539803.0,531374.0,525445.0,526679.0,525911.0,522463.0,519255.0,518518.0,540176.0,561552.0,566402.0,548613.0,525247.0,522178.0,522630.0,532588.0,535833.0,541628.0,537042.0,539020.0,541223.0,549157.0,557014.0,564949.0,575982.0,589241.0,593333.0,598351.0,595390.0,602761.0,618915.0,637265.0,659573.0,671085.0,681883.0,682114.0,681239.0,682849.0,678486.0,681936.0,678298.0,697318.0,697476.0,707944.0,718093.0,734177.0,741360.0,724488.0,700406.0,675550.0,660591.0,664087.0,677358.0,680846.0,727871.0,737144.0,762909.0,741563.0,755107.0,754546.0,740497.0,725660.0,719073.0,733082.0,736312.0
753899,2,"Los Angeles, CA",msa,CA,618074.0,606931.0,596420.0,577339.0,556030.0,527126.0,502885.0,477576.0,455677.0,424544.0,410533.0,403880.0,411346.0,418477.0,433203.0,446669.0,457150.0,463003.0,465155.0,463960.0,466429.0,469699.0,468904.0,466352.0,470748.0,480908.0,487857.0,492850.0,494098.0,495888.0,500525.0,505486.0,512883.0,492596.0,478587.0,472025.0,502535.0,532956.0,534922.0,518321.0,500929.0,490710.0,476550.0,462476.0,462805.0,462492.0,459701.0,461320.0,483720.0,500758.0,517151.0,514139.0,518541.0,536170.0,541089.0,553078.0,584966.0,575049.0,567790.0,538673.0,577088.0,614864.0,642638.0,655841.0,650708.0,634305.0,634955.0,633646.0,642456.0,631511.0,639739.0,641118.0,661378.0,677774.0,685016.0,693887.0,689714.0,687159.0,684663.0,678113.0,680951.0,680494.0,686719.0,688203.0,691625.0,704000.0,721764.0,723534.0,716580.0,697105.0,691427.0,695298.0,709718.0,708602.0,713404.0,719963.0,734208.0,745192.0,745238.0,747585.0,766534.0,761159.0,762714.0,737374.0,738305.0,752233.0,753983.0,768121.0,761134.0,782403.0,790957.0,806570.0,800670.0,799927.0,790298.0,798070.0,796557.0,806437.0,806663.0,817075.0,821552.0,832522.0,841526.0,845190.0,840992.0,831887.0,828954.0,824820.0,815798.0,802047.0,796662.0,804886.0,818599.0,830977.0,838807.0,845233.0,840780.0,836255.0,829671.0,825135.0,837682.0,850746.0,865672.0,874421.0,862779.0,852655.0,844991.0,880428.0,922341.0,957389.0,967081.0,960315.0,954393.0,942316.0,960251.0,985106.0,1028935.0,1064265.0,1086953.0,1092143.0,1088599.0,1086232.0,1086832.0,1089804.0,1100818.0,1114705.0,1132303.0,1155001.0,1189403.0,1214211.0,1214801.0,1188921.0,1157950.0,1135203.0,1124974.0,1115202.0,1094947.0,1084341.0,1082089.0,1126869.0,1137548.0,1148690.0,1141004.0,1159170.0,1176625.0,1168611.0,1170046.0,1175109.0,1171837.0,1163751.0,1168389.0
394463,3,"Chicago, IL",msa,IL,299811.0,299281.0,300081.0,304205.0,306464.0,298216.0,291041.0,275947.0,272593.0,260892.0,256854.0,252349.0,252010.0,253580.0,254938.0,258686.0,259502.0,253311.0,246116.0,237385.0,243381.0,258390.0,274756.0,271932.0,263662.0,254222.0,265824.0,269830.0,285835.0,276206.0,269852.0,261615.0,257420.0,255280.0,244565.0,243340.0,243564.0,246791.0,252000.0,261618.0,264940.0,256467.0,238188.0,224076.0,224569.0,226056.0,219330.0,214662.0,216675.0,232624.0,246465.0,253310.0,253018.0,242237.0,228355.0,218786.0,216056.0,221057.0,217337.0,218910.0,222337.0,237081.0,252218.0,262417.0,266239.0,258220.0,251120.0,247387.0,257221.0,257605.0,255202.0,244296.0,249677.0,265669.0,280926.0,285787.0,286553.0,280763.0,275042.0,266342.0,260600.0,259566.0,250643.0,251730.0,261210.0,273478.0,290244.0,300029.0,301221.0,294863.0,278369.0,270118.0,259389.0,257522.0,256180.0,255794.0,261786.0,272005.0,284761.0,294117.0,297387.0,288485.0,275199.0,264953.0,264626.0,265057.0,267289.0,271402.0,283579.0,292366.0,302101.0,301384.0,300138.0,288854.0,282426.0,278792.0,284683.0,294774.0,297948.0,300324.0,298449.0,304977.0,313925.0,314623.0,311558.0,299509.0,293219.0,291457.0,288482.0,287145.0,280453.0,283290.0,289197.0,299100.0,307474.0,308554.0,307321.0,298119.0,289926.0,288058.0,316032.0,320137.0,316288.0,293031.0,299239.0,304916.0,310077.0,318878.0,329883.0,332138.0,328802.0,323637.0,320334.0,316020.0,314330.0,320971.0,331990.0,348332.0,361866.0,365514.0,365241.0,355054.0,348197.0,337307.0,334686.0,333200.0,338601.0,345236.0,359168.0,371386.0,384885.0,381229.0,374261.0,358461.0,349008.0,341604.0,335266.0,335336.0,331692.0,339280.0,349338.0,368068.0,384267.0,392656.0,394918.0,384740.0,372899.0,363859.0,359568.0,357734.0,359559.0
394514,4,"Dallas, TX",msa,TX,195265.0,201416.0,204965.0,207424.0,205332.0,200179.0,195621.0,188715.0,185726.0,178331.0,178007.0,177027.0,181356.0,185195.0,193096.0,196602.0,199924.0,193640.0,188223.0,180959.0,183066.0,185859.0,186966.0,187821.0,190818.0,195607.0,200824.0,208261.0,209645.0,206152.0,197633.0,197275.0,203982.0,204249.0,202968.0,195361.0,199041.0,202591.0,208567.0,210700.0,210384.0,203269.0,198370.0,193536.0,195981.0,193131.0,192465.0,194823.0,202396.0,211748.0,217910.0,220957.0,218936.0,213862.0,209039.0,207367.0,209579.0,205489.0,203458.0,204440.0,218312.0,230861.0,240467.0,241924.0,240172.0,234464.0,230355.0,227516.0,227203.0,224393.0,226027.0,227921.0,236926.0,242955.0,249113.0,251339.0,250039.0,246107.0,241851.0,240399.0,245969.0,251492.0,254373.0,254662.0,256786.0,264626.0,271658.0,273405.0,271048.0,263037.0,280576.0,288540.0,292478.0,268721.0,257095.0,258512.0,267145.0,278308.0,284674.0,285925.0,284066.0,279462.0,279632.0,279267.0,279976.0,278368.0,279462.0,284888.0,292867.0,307672.0,313371.0,315531.0,306712.0,298767.0,294180.0,292214.0,297027.0,295162.0,295029.0,300082.0,309925.0,319737.0,323550.0,325219.0,320701.0,311820.0,303949.0,301615.0,306785.0,302953.0,300927.0,299504.0,312658.0,323534.0,333402.0,333813.0,330437.0,320032.0,318012.0,315325.0,320678.0,318414.0,320309.0,321441.0,327813.0,329296.0,333236.0,343045.0,361274.0,365391.0,366867.0,362178.0,365844.0,363311.0,370825.0,384232.0,403386.0,418448.0,428131.0,432408.0,428581.0,422710.0,419113.0,418076.0,424896.0,427047.0,434666.0,442122.0,468864.0,494651.0,512741.0,509734.0,495445.0,476749.0,464757.0,457941.0,450230.0,438984.0,437653.0,442442.0,460062.0,474447.0,491405.0,497513.0,497256.0,487002.0,480025.0,473782.0,475232.0,470833.0,471511.0
394692,5,"Houston, TX",msa,TX,200102.0,205077.0,213202.0,217754.0,217184.0,210575.0,200930.0,187026.0,176925.0,171608.0,173382.0,177136.0,183736.0,193486.0,202882.0,211924.0,213698.0,207942.0,198372.0,191130.0,196169.0,197059.0,202875.0,202206.0,206981.0,205344.0,207772.0,211830.0,216062.0,216813.0,213619.0,215228.0,214327.0,210862.0,207370.0,204263.0,206883.0,208784.0,214991.0,219605.0,218521.0,212510.0,208040.0,204645.0,206656.0,202738.0,200587.0,203345.0,209860.0,220995.0,224835.0,230951.0,228606.0,220798.0,214054.0,213942.0,220072.0,215291.0,211567.0,210574.0,226514.0,238612.0,249518.0,253073.0,254853.0,248194.0,240077.0,234364.0,237788.0,238733.0,239627.0,242522.0,253971.0,264034.0,270072.0,269922.0,267392.0,260816.0,254205.0,252709.0,252886.0,255709.0,251588.0,254521.0,258004.0,267428.0,275632.0,278659.0,278330.0,265911.0,261813.0,253392.0,255742.0,250675.0,249610.0,247862.0,252663.0,263396.0,272624.0,276371.0,275841.0,269486.0,266412.0,262814.0,265450.0,264224.0,264072.0,264788.0,270219.0,279600.0,286864.0,290091.0,287907.0,284567.0,279641.0,274904.0,271941.0,268594.0,268519.0,272039.0,282457.0,291547.0,296267.0,298303.0,295559.0,295390.0,289586.0,288410.0,288149.0,284018.0,281326.0,277572.0,287810.0,301467.0,308561.0,308548.0,303093.0,295160.0,290849.0,284879.0,292239.0,294921.0,297137.0,295010.0,297686.0,310980.0,314186.0,327012.0,325719.0,328579.0,323946.0,326404.0,332352.0,329316.0,332836.0,340346.0,359243.0,371926.0,380264.0,384555.0,380191.0,372736.0,367186.0,371009.0,378101.0,377809.0,380567.0,384765.0,400175.0,414649.0,424655.0,425767.0,415198.0,407471.0,394863.0,391010.0,387983.0,382076.0,379164.0,381551.0,398358.0,412950.0,420812.0,421071.0,417509.0,410436.0,406671.0,405896.0,402959.0,397445.0,395750.0
395209,6,"Washington, DC",msa,VA,396728.0,396775.0,400658.0,401750.0,394732.0,371333.0,351098.0,331306.0,327009.0,318259.0,314589.0,312712.0,316756.0,327554.0,343458.0,357083.0,363478.0,353175.0,342041.0,333589.0,372101.0,369512.0,364580.0,322611.0,330381.0,355770.0,368412.0,388112.0,373360.0,371222.0,354469.0,364355.0,368595.0,360509.0,345175.0,353107.0,361174.0,425096.0,427984.0,439093.0,394997.0,382276.0,367623.0,352810.0,352206.0,357205.0,361891.0,361625.0,367082.0,381208.0,397731.0,405878.0,401560.0,392646.0,382503.0,412214.0,416595.0,415144.0,375624.0,375938.0,390265.0,413210.0,430929.0,440716.0,436511.0,422775.0,408530.0,403709.0,403574.0,408124.0,421870.0,420052.0,426976.0,432705.0,451846.0,456001.0,444691.0,426524.0,426377.0,429302.0,437911.0,429953.0,449319.0,443729.0,447890.0,431985.0,443936.0,450618.0,444513.0,439309.0,427540.0,424429.0,424373.0,426456.0,421204.0,411783.0,414428.0,432334.0,449522.0,454141.0,453514.0,442078.0,433743.0,418935.0,421325.0,427833.0,430234.0,430434.0,434664.0,450381.0,464496.0,468901.0,463084.0,448947.0,442533.0,438662.0,456260.0,459311.0,458265.0,449381.0,456452.0,471841.0,481510.0,481579.0,477587.0,463487.0,454267.0,448358.0,455230.0,453198.0,453767.0,453096.0,466850.0,478568.0,489298.0,491396.0,487287.0,475451.0,469312.0,469736.0,476995.0,472793.0,473372.0,480712.0,497785.0,503234.0,505765.0,513861.0,524371.0,529548.0,527320.0,524746.0,524479.0,518880.0,514225.0,520772.0,540058.0,566217.0,585633.0,588172.0,579929.0,558605.0,555316.0,555362.0,561182.0,552712.0,551144.0,567541.0,601722.0,629701.0,637887.0,629006.0,613527.0,591524.0,578977.0,573861.0,567585.0,565143.0,562745.0,577725.0,597168.0,620827.0,639444.0,640474.0,635429.0,619591.0,615255.0,609137.0,614080.0,605464.0,610453.0
394974,7,"Philadelphia, PA",msa,PA,245635.0,245565.0,250066.0,259808.0,267227.0,260830.0,247510.0,233125.0,232508.0,234186.0,230881.0,221514.0,218320.0,227177.0,240863.0,250247.0,252107.0,244320.0,237363.0,228888.0,228163.0,229279.0,230661.0,230039.0,232628.0,241331.0,251565.0,261807.0,260699.0,257290.0,241917.0,241999.0,254389.0,256874.0,247012.0,225341.0,247599.0,286745.0,299765.0,282437.0,269852.0,258818.0,254784.0,228707.0,232395.0,232293.0,228394.0,222301.0,219141.0,228709.0,242728.0,253147.0,258874.0,249539.0,248975.0,248241.0,254250.0,244574.0,252365.0,244277.0,247344.0,240082.0,254159.0,264809.0,265557.0,259168.0,250363.0,244084.0,250240.0,246552.0,244928.0,231058.0,233908.0,241836.0,256283.0,268081.0,270504.0,266043.0,253291.0,244882.0,261500.0,260590.0,249382.0,225827.0,232289.0,247865.0,259443.0,261914.0,262792.0,259052.0,252971.0,249512.0,256905.0,253359.0,245844.0,225524.0,227019.0,234514.0,250390.0,262264.0,267611.0,261084.0,248952.0,243697.0,247445.0,246925.0,241611.0,234951.0,240421.0,251886.0,266392.0,281984.0,282938.0,271379.0,254417.0,250850.0,253629.0,255048.0,249346.0,246923.0,246356.0,254748.0,266900.0,277375.0,281689.0,271656.0,261973.0,255173.0,255158.0,254303.0,249475.0,249953.0,255540.0,278263.0,292432.0,301547.0,295390.0,290118.0,280091.0,274855.0,268787.0,270434.0,266994.0,285797.0,296263.0,303209.0,294106.0,298010.0,310858.0,317250.0,316961.0,313337.0,312445.0,311095.0,306009.0,306340.0,312111.0,322651.0,340268.0,352401.0,384676.0,374222.0,367858.0,338719.0,342247.0,337839.0,329498.0,324157.0,349372.0,369398.0,395005.0,392531.0,404270.0,389254.0,384865.0,366508.0,364024.0,350521.0,342223.0,342977.0,347112.0,362569.0,380611.0,399053.0,408481.0,397899.0,389896.0,395946.0,396003.0,395438.0,381684.0
394856,8,"Miami, FL",msa,FL,368224.0,371433.0,360495.0,355833.0,343312.0,320693.0,300286.0,279737.0,267554.0,251015.0,246864.0,240661.0,234757.0,228924.0,233639.0,240918.0,238617.0,268479.0,264619.0,268478.0,233927.0,248805.0,247579.0,265748.0,254909.0,266896.0,255923.0,279002.0,266111.0,259665.0,239940.0,241977.0,261465.0,260655.0,281528.0,255298.0,248975.0,232688.0,247018.0,258591.0,256261.0,239153.0,241838.0,236742.0,251404.0,242890.0,242713.0,234542.0,240187.0,257692.0,274407.0,278929.0,275775.0,260730.0,258304.0,265040.0,296497.0,319057.0,320874.0,305462.0,292478.0,301749.0,315139.0,314006.0,301091.0,288775.0,285631.0,289881.0,292299.0,301291.0,300440.0,302496.0,300940.0,313853.0,326946.0,368905.0,365140.0,370622.0,335923.0,365584.0,367064.0,373694.0,340743.0,324327.0,318852.0,330611.0,336457.0,357574.0,352844.0,348024.0,319554.0,314914.0,314855.0,324242.0,328770.0,335869.0,331853.0,330381.0,332474.0,331541.0,329833.0,319454.0,321346.0,318824.0,322344.0,320817.0,330563.0,335620.0,343018.0,343537.0,353137.0,372961.0,369588.0,367738.0,345687.0,354616.0,352380.0,363538.0,367679.0,368988.0,369133.0,369982.0,378125.0,374387.0,365403.0,354840.0,351823.0,354577.0,357290.0,364340.0,373235.0,381348.0,385797.0,384525.0,382145.0,380888.0,371629.0,367091.0,357793.0,360633.0,365551.0,379125.0,384824.0,393363.0,393575.0,409058.0,411144.0,423566.0,427578.0,436707.0,438239.0,444219.0,457850.0,473944.0,488543.0,503000.0,533432.0,551681.0,561453.0,543286.0,527207.0,505390.0,502237.0,509695.0,530079.0,545119.0,561867.0,578243.0,593919.0,608513.0,617541.0,610145.0,602344.0,585122.0,577120.0,566890.0,557787.0,590854.0,596133.0,616851.0,601941.0,620523.0,631192.0,631056.0,619406.0,611685.0,614632.0,611188.0,613933.0,626816.0,649946.0
394347,9,"Atlanta, GA",msa,GA,205914.0,208332.0,205791.0,205783.0,202790.0,192763.0,194743.0,182260.0,181264.0,165303.0,162668.0,157121.0,158054.0,162798.0,171379.0,177902.0,180432.0,176282.0,173074.0,171493.0,170710.0,167657.0,164268.0,164082.0,168567.0,175138.0,178235.0,180020.0,177374.0,170809.0,162015.0,158081.0,160524.0,162046.0,159753.0,156963.0,157076.0,160978.0,166268.0,167432.0,163915.0,154821.0,146549.0,142610.0,142007.0,142674.0,143070.0,154132.0,161523.0,172456.0,178805.0,181427.0,183418.0,183279.0,182092.0,185533.0,201557.0,203943.0,199001.0,186018.0,,262486.0,288190.0,255345.0,248170.0,227537.0,215563.0,216370.0,211952.0,229585.0,226657.0,241419.0,233102.0,246244.0,243171.0,243470.0,246660.0,239185.0,236676.0,234707.0,237470.0,238095.0,224859.0,229047.0,,425734.0,427821.0,251802.0,263644.0,257146.0,257318.0,238851.0,253658.0,252882.0,252003.0,252490.0,250536.0,256400.0,253455.0,256059.0,256555.0,255683.0,253709.0,249367.0,241767.0,237859.0,234185.0,242649.0,250187.0,305632.0,330729.0,333785.0,287422.0,262062.0,256878.0,259745.0,260452.0,264287.0,263323.0,262891.0,269653.0,278785.0,293212.0,292374.0,305547.0,292940.0,295247.0,276364.0,278983.0,278560.0,275011.0,276468.0,283161.0,298363.0,310946.0,339964.0,330712.0,326619.0,287512.0,296307.0,291304.0,300329.0,294084.0,346770.0,348281.0,352987.0,319547.0,334368.0,342711.0,342204.0,353373.0,352444.0,352421.0,345722.0,361536.0,362858.0,363241.0,375691.0,442618.0,457931.0,445831.0,394558.0,388683.0,407369.0,488703.0,520448.0,544148.0,482263.0,468562.0,470131.0,474615.0,467251.0,452833.0,435538.0,428572.0,413360.0,406000.0,405164.0,399019.0,435059.0,451267.0,472715.0,459873.0,481294.0,489593.0,476446.0,446746.0,427319.0,426038.0,419438.0,421490.0
394404,10,"Boston, MA",msa,MA,402008.0,414421.0,422331.0,426450.0,425435.0,410728.0,390191.0,369242.0,363389.0,358397.0,354447.0,339244.0,337394.0,344460.0,368930.0,387416.0,395032.0,384177.0,368435.0,356776.0,362755.0,370905.0,375494.0,365660.0,364983.0,369300.0,392431.0,416776.0,429652.0,420280.0,397438.0,390026.0,392332.0,398701.0,390371.0,383552.0,378563.0,392257.0,413804.0,431019.0,435565.0,416350.0,395423.0,380727.0,380525.0,381287.0,371357.0,365284.0,370899.0,388909.0,416346.0,429096.0,432904.0,412016.0,397503.0,392928.0,404032.0,406138.0,398566.0,386372.0,398098.0,414582.0,440801.0,450372.0,456357.0,444929.0,432605.0,421582.0,422336.0,430267.0,426077.0,426071.0,425942.0,448292.0,466610.0,478860.0,478268.0,462183.0,447592.0,437250.0,441726.0,451797.0,455773.0,449607.0,444933.0,453663.0,476256.0,492361.0,498647.0,479404.0,457961.0,449902.0,455372.0,462086.0,451789.0,448368.0,451126.0,465726.0,488077.0,502776.0,508610.0,493321.0,473221.0,468883.0,469015.0,484934.0,473790.0,477542.0,479604.0,495944.0,515534.0,524252.0,534309.0,520187.0,511600.0,501649.0,504766.0,510159.0,506964.0,508651.0,518993.0,540243.0,563137.0,571031.0,572305.0,550662.0,534949.0,526203.0,525414.0,529477.0,522041.0,525174.0,528250.0,551529.0,575012.0,597019.0,593083.0,575704.0,549824.0,542708.0,548791.0,559747.0,564832.0,570000.0,581407.0,590381.0,602449.0,608943.0,628449.0,632340.0,631868.0,618862.0,624630.0,621316.0,625649.0,630902.0,656401.0,684557.0,716386.0,734858.0,741145.0,724554.0,707359.0,699490.0,699334.0,701992.0,702188.0,714637.0,742505.0,778686.0,823047.0,830110.0,820068.0,773069.0,745591.0,732392.0,728301.0,725012.0,711309.0,721901.0,747298.0,781654.0,822271.0,843860.0,848682.0,812536.0,780364.0,762718.0,761009.0,781384.0,784032.0
394976,11,"Phoenix, AZ",msa,AZ,450413.0,353178.0,295059.0,294615.0,275454.0,252927.0,244136.0,241902.0,309519.0,286383.0,261784.0,175019.0,166022.0,164436.0,198452.0,209863.0,216968.0,200293.0,204434.0,225314.0,240687.0,242174.0,253802.0,243478.0,232776.0,218811.0,206498.0,207578.0,187708.0,193347.0,209038.0,205142.0,201178.0,182816.0,180365.0,179199.0,179094.0,180040.0,172704.0,174182.0,172608.0,172411.0,166523.0,173188.0,182193.0,187837.0,184292.0,187872.0,198327.0,247421.0,285958.0,343495.0,378119.0,360729.0,372140.0,326647.0,403247.0,369599.0,363545.0,283861.0,262504.0,273080.0,294543.0,306647.0,302644.0,295468.0,311147.0,298312.0,285445.0,255428.0,267626.0,265606.0,265847.0,263076.0,259196.0,259144.0,256262.0,269334.0,274920.0,313275.0,320318.0,337236.0,294307.0,293151.0,275197.0,312221.0,343233.0,356212.0,325717.0,283527.0,312667.0,337995.0,395920.0,360627.0,346434.0,296869.0,313031.0,311059.0,304062.0,326409.0,334176.0,340397.0,303151.0,312234.0,330701.0,330196.0,312248.0,295095.0,304030.0,308360.0,308093.0,317659.0,318117.0,320305.0,325711.0,323025.0,343698.0,335582.0,341161.0,325481.0,323114.0,325024.0,333410.0,392955.0,401980.0,396730.0,369222.0,377180.0,376233.0,345257.0,329893.0,339630.0,342081.0,352354.0,349746.0,359670.0,349747.0,352945.0,352987.0,363229.0,372861.0,394197.0,402694.0,399984.0,384104.0,390178.0,386940.0,389119.0,384870.0,396866.0,409355.0,416298.0,424778.0,432420.0,445331.0,461498.0,476761.0,493517.0,505729.0,506148.0,508353.0,504151.0,505711.0,540328.0,553034.0,569325.0,562188.0,582335.0,602300.0,602663.0,609645.0,594966.0,587436.0,562783.0,550559.0,544528.0,553295.0,572236.0,565114.0,564461.0,555828.0,570400.0,584033.0,581711.0,585410.0,569301.0,596008.0,592021.0,603695.0,578384.0,586620.0
