RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
394399,79,"Boise City, ID",msa,ID,896.9537735288593,899.8929340340065,902.0179563416741,902.1132269645617,908.8290097154911,910.9662498719816,917.1293781977998,920.0616179595416,927.938169710696,931.1807400595225,937.4324528704456,943.5800799972955,949.2110045564909,957.0449355576123,960.2871067233978,967.9675875435045,969.6251753572468,978.5290598733601,983.675647021265,991.2709066082209,992.4095802065195,1000.6126918410051,1002.662320084917,1009.5111978654577,1012.9571025542544,1018.3552847452195,1028.0400059231695,1034.7678611579317,1045.1418042907521,1048.337802668989,1055.8992096092688,1062.8789930336513,1071.8376735683057,1076.5339704619028,1083.8438095862855,1089.1852425072307,1098.7290752939402,1108.0302666028972,1114.0197743304138,1120.5795047115512,1125.3442940965786,1137.3921714517044,1146.7276566464818,1154.5590967044295,1161.9390408817342,1167.1158604105422,1175.8166990434227,1184.4601756186203,1192.7239681618234,1198.5886224065766,1205.8659341746807,1213.42390007571,1221.7186453662327,1226.4927315072355,1231.9059856360882,1238.4092963960984,1245.562407572384,1255.2255073289116,1261.946342735892,1268.5968053537263,1274.0629603498248,1280.9645458072994,1288.2550564424107,1283.6667866935643,1280.085618998567,1277.552948379256,1291.206453153248,1308.3394039226225,1331.9763951067714,1357.4569334811918,1384.8075139977914,1415.386463431998,1438.069981455171,1461.9524188341122,1487.539785913466,1525.5109733640975,1563.3173713726324,1598.3340369280422,1620.9430701337756,1639.6581178713343,1650.3786484755644,1658.5205559277317,1669.8875577380384,1672.7706322002998,1683.4452381316194,1689.6830463993133,1700.9485964288378,1712.3559677278533,1724.2583062047825,1736.1358747148433,1744.6273811487686,1749.4116562365955,1751.2464450062662,1744.7081388401955,1743.4849765986744,1739.0024998289528,1745.533237199457,1742.6356706034255,1747.3559016247643,1739.9975626842815,1732.1881575676898,1725.7187343956216,1723.81663151774,1725.24256101714,1730.6320107698823,1742.3401627354053,1747.7472983956357,1758.445328453867,1758.4765622835964,1767.1494494671863,1767.2558330855388
394484,80,"Colorado Springs, CO",msa,CO,1041.3995509759197,1046.1730311688877,1048.5192670682625,1050.9103876903032,1056.325290816917,1061.1695789202265,1068.9614247441812,1073.2541636008968,1078.5215302385377,1083.5869226431344,1090.2915505900917,1094.1915168618505,1098.6518372057135,1102.4147220532063,1107.8931473793427,1118.7957532955224,1124.3734554838443,1135.4952067734775,1137.29050736774,1147.0794719377227,1151.2319323130712,1159.9591420050313,1162.5737006370512,1169.146450290678,1173.0741241211445,1182.7347829237326,1192.8610392518824,1201.6299516681624,1207.869293857571,1212.4517514330134,1218.6498677899467,1226.8540934056352,1234.1099677154182,1238.7449005353658,1244.5986830225345,1252.862023454098,1264.8841764236895,1270.0629196715886,1275.0085084118268,1279.3343771564278,1286.8949881359285,1287.645469059815,1293.1780443859388,1294.8529801383606,1301.2093089677824,1302.012190611938,1312.3471333967345,1316.7504053599237,1324.4750009302695,1329.969721211319,1335.1614274503977,1340.269784643155,1345.198130535239,1354.990200142601,1362.1421496784135,1369.4978012046597,1374.760059570557,1384.6222811530693,1387.4708838447361,1392.9131863056487,1394.2820875951002,1399.6450638884667,1412.173474823429,1411.668105545067,1410.8510028164053,1412.7333466359664,1417.9817051257855,1432.0117422339015,1445.1522461017894,1460.5771117656723,1474.0103828551003,1486.3292855754112,1494.8181833844299,1506.9039851827356,1519.4512671104458,1541.951571857128,1562.3421644162408,1588.667994034246,1615.3722719271686,1637.9588851672772,1652.4442419626043,1659.8127266164174,1670.6804670102238,1682.326185778815,1693.251288167255,1701.7593197496403,1713.880331673874,1725.690701934678,1740.3213918800889,1751.9882517206927,1760.554577639436,1762.0075385288942,1762.561014131047,1764.1713251161714,1766.8014070787451,1768.9168657260795,1776.8399339390567,1785.570135030493,1794.8210934300942,1794.9086028031884,1793.8897856988192,1791.0232558010819,1789.5534762985785,1793.3684816983596,1801.8739649733404,1811.9704295893537,1819.6886740692587,1826.859090081231,1830.1771644383207,1832.5844976731566,1832.3568612111148
394798,81,"Little Rock, AR",msa,AR,825.2647684360846,828.0733969801865,830.1894311705632,832.0108068137285,836.2261020438292,836.9958767144282,838.3524541036456,838.0699254185823,839.3610070433506,842.9645545339067,845.4850247903331,846.4877812085183,843.8094994906281,844.1110681036176,843.2668672772285,846.6172731394981,847.0625526672925,850.0045386883297,850.712925792599,849.4330952028869,849.9615727910475,850.3604826831391,853.0047418010748,857.3815144547264,860.1725039747057,862.3789715960951,860.9268709646442,861.3722872506343,861.3792697339654,863.0036344280747,862.2670275890729,866.703454337199,867.5509809394586,868.214524532592,869.8130702426079,867.6251636568367,871.6281754448484,870.6344167819149,873.6630459556839,875.1898666455661,874.8926283039873,873.9902129728143,873.9907339115762,876.8490224135696,882.0485860267361,887.0979166367241,888.1646200379458,889.226465218262,890.6428914034223,893.1650287932358,895.7532947707298,897.7108244824217,901.7735597706426,905.0976681346556,909.2724899970117,909.1000897733581,908.447683254847,907.9278111731543,909.6091092644184,912.8391369575431,913.1799577679744,915.0434152709445,920.5962193360549,926.590635417075,927.7978332089461,933.7363928672933,940.2116325235354,946.948206691883,953.3652687071312,959.3792855647762,966.1056617765632,973.2199821792957,979.3992723178781,985.9233406660294,993.9168740681599,1006.4064041084715,1016.4474237371697,1026.2380789072988,1034.3651779513798,1052.5267862534104,1066.2780281987982,1074.62612072857,1076.0837041561958,1081.1417519818756,1089.6272232077017,1098.470255535444,1103.4381554008928,1102.6088609755573,1109.0095225744858,1112.9488122330504,1127.2697588956253,1128.4357830676854,1132.9883443753968,1133.8998827779767,1140.2140091889767,1144.4846085488118,1145.4914855433133,1148.33670856396,1152.5161705258452,1159.18854666043,1162.7281821545082,1167.5667102371947,1165.2993898772777,1168.5258183418441,1171.898807539257,1181.17371151991,1189.7595517729815,1198.2927772416674,1208.2206875717598,1216.7288944704776,1226.2517043142043
394766,82,"Lakeland, FL",msa,FL,1028.9253139794014,1028.4494643800897,1034.7733326335817,1044.2493091769581,1053.2877348122258,1055.997104798495,1058.999328165273,1061.1720888231857,1064.9449981722876,1069.7527722422863,1076.8468308712108,1077.3983090169797,1084.7707858014703,1087.3616069119018,1092.563402166296,1091.8792319736276,1094.1182812352467,1101.2174047047608,1105.9028842990774,1115.1290159232876,1124.388382492225,1127.8275177001146,1126.2277939176522,1127.1114722752018,1132.8969724302572,1140.307807274982,1145.7158565967081,1151.218117400748,1160.4668559979011,1165.53211759224,1167.2626433868188,1166.3290957619352,1168.9981940975995,1176.073966777084,1186.223388788089,1192.2336890302345,1197.4131624696095,1203.0300905634217,1212.427902671774,1222.539408188651,1230.0922828526448,1237.1199294724074,1245.1228722839858,1249.1674471582517,1252.3121784592122,1255.4861745770693,1262.3939910333397,1272.1452326501833,1279.9939575537442,1286.657744455491,1289.462326199848,1293.0159300942114,1296.1088935099856,1300.902974571805,1307.2010721349895,1316.9474914523166,1325.3501943304348,1332.5545652476683,1336.0828466322216,1339.0458113095435,1342.5499366244785,1346.4740658597575,1354.450458303675,1367.557707957512,1370.0503691182994,1367.6070610602749,1360.5849697509673,1370.3949716875757,1389.065658280536,1404.7660295924236,1415.5893793096373,1427.4615468495404,1439.0493870437433,1445.5788491153598,1460.1740359003218,1475.4913489321286,1504.0251215315654,1538.385516768257,1576.6626451142079,1609.8742867497417,1640.1150073328083,1668.7042770700796,1695.2637552997228,1708.8535793192605,1725.458488376576,1741.3538527880214,1769.697169385003,1791.1634241052654,1811.8213781967354,1826.121591251038,1837.7591161117405,1836.9071219307564,1836.4580013487625,1840.1577975751202,1851.048118574816,1861.4360090603443,1868.6224774934178,1874.7868363262153,1872.1070554184691,1872.7779121098997,1868.556653378752,1866.8662088565509,1865.9851421383464,1873.0408041413257,1878.951351293657,1882.8933241253137,1883.129903253058,1889.453690152462,1895.9113333391115,1903.9046376067806,1910.0462596129157
394304,83,"Akron, OH",msa,OH,724.1049413484236,726.8928195387896,732.619241846188,733.7549464375776,736.1992194591865,737.7189903059556,741.9129899120512,742.9268995519286,744.7409516191514,746.2596229789763,743.5310087492958,748.1284592312849,750.2124185373888,749.959951184339,744.6715432634531,745.2275208315383,750.45750527936,755.7420859027909,756.3088513855042,753.2704466291827,756.4544627968922,761.5899185485283,768.0884752554081,768.1775663282563,767.7003289383437,769.6258468455892,771.8231767282053,776.2294634367408,777.496435717884,777.8941461849441,776.7671252887885,778.9972520804391,779.9781714384213,780.4560919469485,779.7684044064619,783.6482797602181,786.9820934465654,789.7368002119633,788.6753270304307,789.5611592127524,788.779796921988,791.1015826992705,794.346108948582,796.9529245290986,798.8696341014585,797.5640892704333,801.4937187600502,802.6822091946559,807.7603276193051,811.7899776148957,817.9112510423886,820.376702270275,824.6020010828537,826.8071698892028,829.8566134952459,832.5057693805596,834.9792874894093,839.7305008408655,840.7646719219539,842.7260132869145,841.9987777777354,841.8067119831154,847.7581831353533,852.2385049638306,860.2314716608117,862.0116976945031,868.1656739608671,868.8374497059823,873.1143100397478,878.0997977793818,886.0152078699097,897.2359862902705,906.929133384229,917.2148109320146,919.8387648744025,925.5038942914014,934.8050417886193,946.5212404330821,956.4314615981715,969.2262826960874,975.7782535132775,983.2486742311283,992.7475651746188,997.9756803978739,1001.0197138935793,1007.7621455192333,1025.5616496522866,1044.172019400959,1045.1727984379559,1053.860261071075,1056.3028838585512,1067.0128525662105,1077.7851107848542,1090.102551388329,1098.2252280084642,1103.2348301200118,1108.3414586832641,1109.9669876108503,1112.8398841909514,1111.5264754259415,1121.8129152993736,1126.5219681227309,1136.3824839593724,1139.4361889308543,1145.151158352846,1149.0305750114946,1154.7929812724808,1164.6542646249122,1176.273306317876,1188.8553494295097,1196.5436588428477
394531,84,"Des Moines, IA",msa,IA,947.7021959009214,947.1647177881048,947.8501994558252,949.4066718166155,953.5124335631998,957.5592253145508,961.7024120795082,957.3664092792267,955.0043233916928,956.057734756766,960.6488270725838,965.1074811702891,967.3417478429394,970.9273873563637,968.4790058741867,968.988378749152,967.3970797033926,964.9535642806557,965.3430606987328,969.6083065180319,977.3101696028507,979.9978107827185,981.5076550508684,976.8560110195579,980.8020462603761,981.6126575783352,990.617493522347,993.0534707019195,992.9594168395299,993.0897421948141,994.9557348024643,998.4316598622742,1002.2234732143693,1002.3796261874837,1002.9664561292578,1003.603009108302,998.6695236617184,1001.996037885551,1003.3348025044986,1006.9947714715354,1005.9704434322509,1014.2785718274491,1015.5076364926028,1016.4067338417971,1007.313654733246,1009.8593750101195,1011.5548719790618,1017.6836929191195,1019.7474223603148,1020.5192281694033,1019.2816280683892,1018.9745777599079,1023.9966845198024,1022.1238878491387,1024.4728478088791,1025.9621826757639,1034.3342736461254,1036.7739320421742,1040.0202279829334,1041.317183521317,1046.9838076037113,1050.58133668963,1048.1801252315638,1044.5200075781602,1043.0742466357024,1042.356843120606,1045.5834666730848,1049.7369541003134,1052.0470088999525,1059.875336829394,1064.1131410839967,1066.9031277450733,1065.1986611319624,1068.3436138154414,1071.7767625330384,1075.4904017184415,1077.6422522879807,1082.511845337892,1086.5101901188077,1093.3418336975537,1102.5593615425696,1111.4202049527937,1116.8278501384013,1122.633922200004,1128.4729887840556,1136.6863798890172,1141.626975765846,1149.6188741266794,1156.7486532183286,1165.477418437626,1172.6510872449169,1177.1536124396896,1179.2203580074895,1179.823982854101,1183.2973759463237,1188.1240273183696,1192.464161530043,1193.689234407935,1197.9892209236164,1201.003684881791,1204.9269942051992,1206.2921344230906,1208.3906257481872,1210.9414877268075,1214.3557834082496,1218.22615334629,1222.3457189872133,1225.5606282544022,1229.8659964578071,1234.3996623781202,1238.0522670080597
395115,85,"Springfield, MA",msa,MA,,1109.5650934135026,1104.9473330224216,1104.5798342599176,1094.5160215435844,1112.5409554573139,1108.1955565383178,1109.331282179516,1120.51120332099,1132.979125974901,1142.7380045334555,1142.1822747044428,1145.3805072896982,1138.4616843150595,1148.3569516021685,1149.2816760866206,1156.464165942964,1157.8881350174547,1178.9353813071527,1189.928283418023,1183.0626480370906,1180.7521198347008,1169.9851532201476,1169.0342256318452,1157.186348338803,1171.4203089872194,1178.8111170060777,1194.971659645192,1198.428820500477,1199.0987090850103,1197.0492537115435,1199.3481409020396,1201.0020576536574,1205.9272695345014,1216.2144291539068,1227.6177152869352,1235.7128487749721,1233.2785766256468,1230.1089363858405,1227.7353413509065,1237.143930525504,1243.095889986257,1252.324926428591,1258.0576149956162,1270.2007103731305,1273.6400579902104,1277.498354998921,1275.2695195145848,1280.3439277229404,1281.0493784525413,1287.1734746285344,1290.4214033596731,1290.1987341180827,1294.999100602076,1295.4830691199022,1299.0305637198114,1301.7230538697145,1308.8286306992304,1315.059626377608,1324.0654388266478,1331.8157427122587,1343.4938469663784,1342.6139183975022,1339.4222404154434,1348.4111113278077,1348.0964566496507,1362.4567895169512,1368.7020674546623,1375.198362527183,1389.289517490083,1387.4213665695383,1398.9871697090869,1398.908870129922,1428.8976815282606,1448.408863363551,1463.1864666297702,1457.1232646340975,1458.8934681279175,1469.3468961208291,1481.3085588348445,1494.9033652698358,1493.1531114253366,1505.8512908868124,1513.989443041777,1534.629499973237,1551.9795450758288,1565.0484932355964,1594.4434513025637,1604.6663090859836,1630.142461868909,1635.7583503459425,1653.73127829196,1661.8652800884827,1691.2279229277995,1696.8028448367502,1714.2733073626605,1722.1478073217243,1729.0287139105176,1725.607595818757,1722.4450340232697,1744.1107871744482,1751.672834827685,1767.5096243720486,1774.5770434027968,1788.5877395259874,1792.08512606395,1810.3279054583359,1818.693267220297,1830.894626455658,1839.1064274392977,1861.018664857386
845159,86,"Poughkeepsie, NY",msa,NY,1134.0576173750699,1135.0143584408297,1142.8894720120363,1145.0474255541733,1148.5984806011838,1149.984832140806,1157.2823471259524,1159.9340533439695,1170.1286479597734,1175.8975443599477,1183.1172674802456,1193.8830235224043,1194.903187238793,1199.54941127994,1193.7398545653969,1198.457119031562,1208.1725187099714,1208.7136220912228,1207.3601857341653,1208.6343851870788,1211.4832878534455,1221.6100226042267,1213.966921338038,1215.965885300169,1223.0541568931649,1238.9831806123623,1255.2836086168559,1264.714163519248,1269.814415603705,1271.925624239801,1271.1326236591597,1268.7822291568089,1274.4639590026038,1278.7431614482618,1296.1738442908695,1298.50780791368,1312.4981071002956,1312.5334675048114,1323.0770976567123,1318.386807540454,1320.7239927105006,1325.0012349788203,1333.3425462211621,1348.236021982989,1351.3987145823548,1360.8357493444419,1361.7828145911042,1375.05468925814,1373.3345202015964,1375.7163985697848,1374.3049482809777,1386.3584067284194,1394.135862370719,1403.9755411192693,1412.2389483963384,1415.643025871001,1423.4916136041757,1425.666404525381,1431.729126451192,1433.9067740328157,1441.3274045920593,1450.7860744479865,1462.9870444897047,1480.686544357159,1484.2476657055884,1502.2295056029818,1509.7823715407287,1534.7247314862166,1543.9490612244526,1569.739313701981,1593.9751329480482,1613.154652842081,1635.193348157718,1637.7430356617594,1652.983601747678,1655.4445716967118,1693.1464244527795,1689.4279485652787,1723.4378089738434,1725.0006655780458,1778.886372766978,1794.217658731459,1814.4167581833922,1808.5960344853156,1817.4292258244345,1846.9572770358916,1875.2080827921925,1878.3841707009744,1877.7342404556396,1893.3688041113576,1913.425141459978,1924.0319289631047,1924.8303397536342,1926.5652691005387,1923.5729706296706,1931.41804796207,1936.2971268097601,1957.5867725885405,1962.1231067779972,1985.5782281495497,1996.0214043506498,2012.2206518549074,2006.689844887909,2022.129567742833,2020.605366676716,2035.3052410434975,2051.0619426278186,2072.909010305517,2088.2710983234174,2083.638175998837,2089.8491436100135
394931,87,"Ogden, UT",msa,UT,905.8318323326936,905.5438401536775,908.1975562675426,910.0865742025513,917.0007997165462,917.3518102260241,920.6180808477806,919.1814478584528,922.4968576460902,929.3441518385633,935.4648819645599,938.5499749811308,941.1513869756221,946.4133972162417,953.3065510914876,955.4244019776107,964.9289784633678,974.6098918826688,984.4856412358164,989.8669416980132,994.7182125771732,1000.6484995245662,1004.7912037419987,1009.6804019682528,1018.9398289963145,1025.478645552593,1028.9432358986442,1029.1717507188,1024.33862561058,1030.4585686617213,1038.101196652904,1048.551375699458,1055.4192144143474,1053.646344332647,1057.3187667197221,1064.179244700402,1072.6938376514377,1085.8728981458644,1088.2499175546452,1101.5766398523892,1102.416944813405,1112.1568837219702,1111.9191688004344,1117.8673991504425,1124.5305413338563,1131.772030662278,1144.4614488350999,1147.4384973841595,1155.5509616217134,1149.5607981087542,1159.061939329619,1162.817287588715,1177.429908322507,1179.5834607454346,1188.899357289222,1193.1765620058602,1198.8852733100607,1208.4610826794246,1211.4536366371847,1220.66567808361,1224.2568350752613,1237.3499463163566,1234.249974373704,1232.2525559072421,1231.55928046302,1238.8956882203045,1251.3307119044216,1262.6552694061722,1270.138985100076,1283.0041910181478,1303.353658726612,1309.8060968538027,1325.412395226612,1330.8977322604899,1354.6021142487261,1368.645807394476,1392.2427944604653,1411.1653353307531,1439.3744843040922,1458.4135851184226,1485.9731352964002,1499.9000237500034,1516.3482000248737,1543.022280609933,1562.0270450488406,1584.159185267262,1585.8342536425303,1603.0143919089178,1615.5635484694171,1631.7879232421699,1632.4675910730912,1633.4341956068658,1633.585104017605,1640.8944196149243,1643.7953138089179,1643.059304306666,1648.1234696977358,1659.5644055344608,1672.7944563433327,1678.3341394465624,1680.481723247453,1680.0293802924484,1684.0436945742197,1692.3982585726092,1696.839170636649,1700.65273647308,1703.9812167915563,1706.637959165788,1705.7110541844181,1699.0371402024512,1696.335344394168
394816,88,"Madison, WI",msa,WI,1031.8976159730428,1042.8214312223968,1051.6913595751282,1058.0633599535468,1058.9742779015048,1058.3469303518243,1058.6853043069789,1069.280350586633,1073.2718882646686,1074.6155559352233,1074.434160448963,1076.184536344069,1082.6606758173464,1085.6763667819437,1086.2662754866767,1087.9214554084551,1086.1347763872834,1088.0979120445443,1093.8502225715636,1094.2401099242077,1088.5228327671487,1086.1261280074068,1091.4191201358913,1100.729988696478,1105.0794465487606,1105.6469640982434,1112.519061001701,1114.2633135273038,1121.2494028417236,1122.8835708942947,1122.7671812304923,1123.8055451392581,1128.975104662821,1137.3492102310306,1137.2073230492113,1134.9746241309929,1132.0542516717535,1136.8505587776126,1140.4762095410024,1144.9435666721624,1146.7123134869505,1150.0681313513435,1153.2235974443095,1155.820362072258,1157.264481670513,1159.97326101717,1170.2233737827396,1171.9499838111624,1175.582793382076,1176.1077592815445,1176.6638042622267,1179.2622922323353,1182.5074183311938,1186.6467401151986,1191.2247879212646,1196.6557714663354,1202.6514553837064,1205.6922742381205,1205.7144086149126,1212.8090378083655,1220.0732200535772,1227.2343038785168,1224.2998491334536,1223.4847300269923,1221.962121169943,1220.9640683972784,1219.4991778139556,1223.4151611752925,1224.4521010103585,1225.564800324238,1229.9534594482475,1231.7560288173797,1237.4058668740402,1238.1819184270062,1249.885490997568,1259.4010968045231,1266.3756433983262,1267.7254102044071,1277.3106419696328,1288.5144694742824,1302.2762135996022,1309.0004271897299,1313.1635520367836,1317.698709868221,1322.8376451115103,1331.5696646459503,1338.9348318906118,1347.0687343250977,1357.6786207741477,1371.8835257487854,1389.3608531706557,1397.584451779821,1403.4312893899175,1408.0677310168078,1420.2556646941389,1435.624568326614,1451.8431434574554,1467.4725178506712,1482.6790355573858,1494.259814285961,1505.374035722051,1516.5545937535612,1520.75952778983,1530.7068367223524,1541.747637277429,1557.634684033446,1567.9223494046482,1575.538034405842,1580.9498444371807,1585.5967990110846,1588.62656641604
395235,89,"Winston, NC",msa,NC,904.6603109608087,905.8780844258899,903.825967884225,903.9386685805032,902.788730294943,908.2910590977419,910.0841217773498,913.3186569954299,918.5061661425023,923.6755094482991,926.6978279763954,921.8865954329237,925.6225591126835,926.8702052389403,932.2219734060728,934.3946666350402,939.1693357321433,942.3491585911281,945.2222839153924,948.0749851695083,947.1925866301189,947.6448078221752,946.4308530033475,952.9872434950393,956.4997943952153,959.5018093405837,965.5991455077428,968.7422951539337,974.2337466103802,975.1976896265359,976.4786772876582,978.0931028008426,982.3746900234129,986.4331914169042,992.4889442297173,995.4064467373754,998.8246155330465,1001.353287555875,1003.7769885025083,1008.0582872438048,1008.7164578531876,1012.688261590219,1015.6211988922524,1022.6096869515891,1028.4329465598569,1029.3418937732436,1036.2240450734553,1041.608733730834,1051.6501919427424,1051.705353190527,1055.3572193318143,1059.6832664356896,1065.1544890691223,1070.4655271834667,1076.6673457236961,1079.4337746675362,1082.463510736327,1089.152283900959,1090.5459550100861,1093.2731623184027,1092.4737935862984,1100.0593463479995,1114.7565442780347,1114.4796693471756,1113.885137272208,1115.8909943683598,1131.5535736018774,1144.21788063084,1154.4091112797548,1161.4158446854412,1172.3140590512116,1186.2167407860757,1199.5443085544523,1202.5280803008845,1207.34271797438,1225.787470510115,1247.8008015740936,1272.4880035548329,1282.6503318960963,1298.7113507042664,1308.883542632495,1325.2373158672024,1344.0430104003358,1359.1905974906206,1368.7107232070873,1382.7716238945216,1395.2542388875022,1411.9310422691904,1418.6809906024682,1428.7793121153893,1436.329424046648,1441.4753844384434,1455.5029751969892,1462.7393613868749,1466.458021219464,1465.1704182518092,1471.9941103232784,1479.4590081284043,1493.201212610287,1493.351803533819,1499.2320286465585,1500.2650440318976,1507.6576240159732,1514.25970807576,1517.209664987488,1522.3198384363552,1527.7586341886347,1537.8090931238598,1544.2330321422578,1549.2823523439683,1549.40203071782
394528,90,"Deltona, FL",msa,FL,995.8582988138409,1000.6254408530409,1003.8660251492262,1006.7329630684256,1012.8196076807308,1021.519107191522,1029.8469045070608,1031.3506813831896,1040.2797998479139,1047.8928361124126,1054.7501155735047,1055.126317721203,1057.4343964787492,1065.1370485512782,1074.5858359386427,1084.8092897458287,1090.1849655868555,1090.9887692706316,1092.391813356479,1096.2567092520324,1101.5635244529938,1106.6928823665664,1113.0820269779406,1118.7579623400422,1127.8719514107431,1131.9097038689358,1127.770733701719,1130.0532687202572,1138.5781671242778,1155.9638425551855,1162.9714687650953,1170.189327029341,1170.9582369093337,1176.9449342093585,1180.593086820532,1191.8598404422794,1196.8286889496774,1200.1225827568242,1207.3143554696035,1214.247418396335,1222.7232295898245,1228.3540828949597,1233.9600556272117,1242.4266616388095,1247.8213765573669,1253.9307658334649,1261.7756359861417,1266.7518279080111,1271.554353950825,1279.0283628126356,1288.1283529156117,1293.8283837741556,1295.9539150848082,1296.4978734787412,1302.366311276286,1305.4029274445768,1313.4959012305355,1318.185186419455,1322.290938237965,1324.800712960854,1329.6192710044709,1333.8844273883976,1343.7471504086311,1345.2551521741143,1348.8140146620324,1348.7230068652323,1357.6037073681287,1364.1083393889048,1376.2071749367353,1389.1830739529303,1399.229908747282,1409.3877684282793,1418.0956683146335,1433.0909261770241,1444.2782363124727,1459.351324333089,1477.7651660903102,1504.3013539809408,1535.9781594856513,1570.5485297360394,1604.650253335502,1633.3600867097773,1660.0248798523905,1679.2315271011157,1702.6553893095072,1723.3670927573162,1747.6613561424838,1765.6683802320715,1796.3043370848386,1818.3599336881207,1836.8361489681574,1831.806346078349,1837.6005314291058,1835.8710601991193,1849.998670471173,1852.9684220791355,1860.0937046517633,1868.004073430439,1877.3013296700667,1886.044873646637,1881.5990047573662,1879.4715927051377,1874.2651078066563,1885.569092281704,1886.7431043906245,1895.677944333308,1893.2269389955645,1902.0232160354922,1904.4661002577095,1904.93469028253,1902.259504707179
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,903.3072418499167,920.3132341174816,922.7028251619446,944.6138890089006,954.3022360110085,978.304587792316,965.6457448136099,944.0424262077788,939.541049938358,933.53146949599,941.8857925191345,957.6463026243559,970.302459885232,962.4292135090742,955.5446949589375,938.9971885645938,944.5608026067837,947.7681130331919,960.6491649072099,970.1867073755349,979.1096269660951,992.0697504632752,991.9874387678997,991.3441954940241,986.158215015396,996.5856002876187,1001.1805153512771,1005.4382078915223,990.6353180166545,990.2624395823974,984.806061676652,999.6961235351508,1002.2500023106709,1005.0510330721717,1008.5685765406428,1012.667603277856,1014.842725166477,1012.7895959835661,1018.9959235627704,1026.215960630756,1038.946330829859,1039.5584076806263,1046.2375944418582,1039.9497731103825,1040.4045012092242,1038.5722668627911,1039.7266476392238,1039.5788431372957,1043.417619993363,1046.0471204404764,1070.7519717976068,1072.3624508697212,1077.5720058516492,1079.144443009713,1086.9111984239926,1090.7077264087334,1099.884583954372,1104.9669201707309,1110.5173036330687,1108.6551243952792,1119.649812483406,1124.1052633031975,1137.2413868115418,1148.5594263692328,1160.1649506824333,1179.4068307921602,1184.568540932731,1196.9693177432684,1209.1436167675947,1220.4313103431045,1227.8885246597417,1248.0936433623835,1258.8093902875285,1274.3050691009707,1278.039600005118,1287.0713089046044,1306.630214177712,1310.5101012823368,1320.8356349863977,1327.4744471561798,1336.9188034165663,1343.0808065302294,1349.5337876239216,1347.8778810329813,1345.580564958125,1353.9591964581334,1363.035617892253,1369.4593594853459,1366.9264187766973,1374.257391049373,1382.992499912578,1392.7098404936787,1399.451076985288,1410.7142734550223,1424.326814041591,1440.0802074301937,1459.1961097655715,1469.4567086313941,1484.277911703536
